,tweet_id,handle,retweet_count,text,mined_at,created_at
49,1224619293234618368,Enrico_Letta,171,"Ora che Londra è uscita trasformiamo in opportunità per i cittadini i #veti che gli inglesi avevano messo. Su #tasse, #istruzione e #sociale si possono fare grandi passi avanti. E poi basta con l’assurdo nome di “commissari” chiamiamoli Ministri. Oggi su @repubblica #brexit #UE https://t.co/8WYiGygu0D",2020-02-26 17:43:41.997265,Tue Feb 04 09:02:46 +0000 2020
50,1223921509229649920,Enrico_Letta,110,Mario #Draghi premiato dal Presidente della Repubblica tedesco #Steinmeier. Dopo aver fatto politiche monetarie espansionistiche osteggiate costantemente proprio dalla Banca Centrale tedesca. Un bel momento ed una grande lezione. https://t.co/WDMtxMunv7,2020-02-26 17:43:41.997673,Sun Feb 02 10:50:01 +0000 2020
51,1223599712869240834,Enrico_Letta,7,"Questo è il calcio da amare. Ieri sera i tifosi del @PisaSC, in trasferta a Cremona, hanno così ricordato Carla, per la @USCremonese un’istituzione. https://t.co/cS63Q9QwgR",2020-02-26 17:43:41.998011,Sat Feb 01 13:31:19 +0000 2020
52,1223592475274641408,Enrico_Letta,361,Quindi #Brexit è il modello per l’Italia. Questa è da ricordare quando i vari benpensanti ci tranquillizzeranno spiegandoci che in fondo #Salvini è uno con cultura di governo e che non farà mai uscire l’Italia e che lo fa solo per lisciare il pelo agli elettori più estremisti... https://t.co/UtU7DErKmC,2020-02-26 17:43:42.392314,Sat Feb 01 13:02:34 +0000 2020
53,1223553792207216640,Enrico_Letta,143,"Ma come si fa ad essere così in #malafede? Italia ha preso le decisioni più drastiche su #coronavirus. Il #citofono non ha insegnato niente? Sarei anche contento, visto esito emiliano, se non fosse che nelle emergenze è fondamentale il senso di responsabilità di tutti i leader. https://t.co/cNFr3rP002",2020-02-26 17:43:42.393244,Sat Feb 01 10:28:51 +0000 2020
54,1223545875412193281,Enrico_Letta,21,L’immigrazione extra comunitaria cresciuta in Uk dopo il referendum. Controintuitivo pensando che #Brexit l’han voluto anche per fermare l’immigrazione. Dimostrazione che percezione e realtà son sempre più disaccoppiate. https://t.co/nRHlV2txSt,2020-02-26 17:43:42.394257,Sat Feb 01 09:57:23 +0000 2020
55,1223522213468549120,Enrico_Letta,10,D’autant plus que ce départ des anglais est artificialement raconté comme une défaite de l’Union. Un climat sombre qui ajoute dépression. Faisons de l’année #Brexit celle de la #relance pour #UE27! On ❤️🇪🇺 plus qu’hier!!! @DelorsInstitute @AcademieNE @scuolapolitiche @ID_EUAgora https://t.co/NlOpmirSaB,2020-02-26 17:43:42.394952,Sat Feb 01 08:23:22 +0000 2020
56,1223272855003181056,Enrico_Letta,113,👍👍👍 e se smettessimo un po’ di piangerci sempre addosso? https://t.co/72PQ3AviT2,2020-02-26 17:43:42.395846,Fri Jan 31 15:52:30 +0000 2020
57,1223176805600964609,Enrico_Letta,22,Avec #Fariba et #Roland injustement emprisonnés en #Iran. Aujourd’hui tout @PSIASciencesPo et tout @sciencespo dénonce cette situation insupportable et demande leur immédiate libération. #FreeRoland #FreeFariba https://t.co/E4o6ZjU3l8,2020-02-26 17:43:42.396058,Fri Jan 31 09:30:50 +0000 2020
58,1222814280103473155,Enrico_Letta,69,Non mi arrendo e continuo a sperare che almeno per gli scozzesi sia un #arriverderci. #Brexit #ParlamentoEuropeo #Scozia https://t.co/DJ4NyBtsPA,2020-02-26 17:43:42.396554,Thu Jan 30 09:30:17 +0000 2020
