,tweet_id,handle,retweet_count,text,mined_at,created_at
45,1110175071929286657,Luciana_Litizzetto,8,Oltre a Patty Pravo c’è solo lui che ha pensieri stupendi. Ecco le nuove dichiarazioni di #Toninelli #pensierostupendo https://t.co/KyOSQnCkR1,2020-02-26 18:07:39.748319,Mon Mar 25 13:42:17 +0000 2019
46,1109893465373097985,Luciana_Litizzetto,398,Contenti che siate qui insieme a noi. Adam e Ramy. Italiani veri come canta Toto Cutugno. #chetempochefa #Ramy https://t.co/VUfUmOmrDE,2020-02-26 18:07:39.748423,Sun Mar 24 19:03:17 +0000 2019
47,1104877737125339136,Luciana_Litizzetto,20,E chiudiamo questa settimana tosta ma ricca di divertimento e di amore. Grazie a tutti. #notte #chetempochefa ❤️ https://t.co/EjrGbxrq8O,2020-02-26 18:07:39.748559,Sun Mar 10 22:52:34 +0000 2019
48,1104454379959140354,Luciana_Litizzetto,95,Io nell’atto di dire minchiate e Peppina De Filippa che ride perché è scema come me. #cepostaperte #atrapoco https://t.co/IsUyG12Z9n,2020-02-26 18:07:39.748658,Sat Mar 09 18:50:18 +0000 2019
49,1103942769716969472,Luciana_Litizzetto,1169,"A tutte le donne di tutto il mondo. Che lottano, che combattono, che rischiano sulla loro pelle. Che il futuro per loro e per noi sia di libertà e di rispetto. Non ci interessa essere donne con le palle. Abbiamo già le tette. Che sono bellissime. #FestadelleDonne #8Marzo",2020-02-26 18:07:39.748750,Fri Mar 08 08:57:21 +0000 2019
50,1102583835504590849,Luciana_Litizzetto,12,Ecco la lettera d'amore che mi ha scritto #Macron #lettera https://t.co/gpsxvLc9m6,2020-02-26 18:07:39.748955,Mon Mar 04 14:57:26 +0000 2019
51,1102296114496188416,Luciana_Litizzetto,14,Credo che Marzullo si sia innamorato di me. #CheTempoCheFa,2020-02-26 18:07:39.749016,Sun Mar 03 19:54:08 +0000 2019
52,1099981376818946048,Luciana_Litizzetto,10,"Quasi #Carnevale, ecco la maschera di bellezza per Jolanda. Vi spiego come funziona.. #beauty https://t.co/5nYJjkEGcP",2020-02-26 18:07:39.749068,Mon Feb 25 10:36:11 +0000 2019
53,1097262729168068608,Luciana_Litizzetto,21,Classica posa alla Bellucci. Grazie per l’abito e le scarpe a @ottodame #chetempochefa https://t.co/PfWcYrJB9h,2020-02-26 18:07:39.749146,Sun Feb 17 22:33:15 +0000 2019
54,1094957137586016256,Luciana_Litizzetto,18,Ecco la letterina di Macron. #Macron https://t.co/iqeduqAyT6,2020-02-26 18:07:39.749225,Mon Feb 11 13:51:39 +0000 2019
55,1094674056635396096,Luciana_Litizzetto,243,Come va? Come va? Come va? @Mahmood_Music #chetempochefa #sanremo2019 https://t.co/wa6Mmz9mkP,2020-02-26 18:07:39.749264,Sun Feb 10 19:06:47 +0000 2019
56,1093162932882554880,Luciana_Litizzetto,7,Bellissimo! Grazie Bologna... e grazie a Luca! @bravimabasta #ognicosaèfulminata https://t.co/zev9F1pbq9,2020-02-26 18:07:39.749327,Wed Feb 06 15:02:07 +0000 2019
57,1092390245503590400,Luciana_Litizzetto,10,"Ecco le espressioni che potete usare nella lingua parlata e non scritta.. 
Ex: Scendi il cane che lo piscio... #cruscamiquesto https://t.co/i1tRKztUXX",2020-02-26 18:07:39.749399,Mon Feb 04 11:51:44 +0000 2019
58,1091272021516926976,Luciana_Litizzetto,11,Ecco un libro da leggere. #freddo #libri https://t.co/ATNh2imNxZ,2020-02-26 18:07:39.749500,Fri Feb 01 09:48:19 +0000 2019
59,1089923123665928197,Luciana_Litizzetto,9,"Non so se avete sentito, ma le anguille del Tamigi sembrano impazzite perché il Tamigi è pieno di cocaina... #tamigi #news https://t.co/AaJ319JUpj",2020-02-26 18:07:39.749540,Mon Jan 28 16:28:17 +0000 2019
60,1088093713547579392,Luciana_Litizzetto,9,"Volete passare un bel pomeriggio sul divano con copertina, the caldo e un buon libro? #freddo #libri https://t.co/zi733xTir8",2020-02-26 18:07:39.749688,Wed Jan 23 15:18:51 +0000 2019
61,1087340027980451841,Luciana_Litizzetto,7,"Basta con questa ceretta che dobbiamo farci tutto l’anno, che pizza! #januhairy #instagram https://t.co/1q7ZuORl35",2020-02-26 18:07:39.749773,Mon Jan 21 13:23:59 +0000 2019
62,1082597115187081218,Luciana_Litizzetto,23,Coppia arcobaleno. #loveislove #8gennaio https://t.co/96deA1HIhx,2020-02-26 18:07:39.749894,Tue Jan 08 11:17:20 +0000 2019
63,1080501946639937541,Luciana_Litizzetto,14,Tocca maneggiarle con cura le parole. Come fa Stefano Massini in questo Dizionario Inesistente. Lui addirittura fa di più…ne inventa di nuove per descrivere sfumature di anima che ancora non hanno nome. Bellissimo. #libri  #Buon2019 @Librimondadori https://t.co/7ltbCNV40D,2020-02-26 18:07:39.749938,Wed Jan 02 16:31:53 +0000 2019
64,1076969690671603712,Luciana_Litizzetto,19,Il mio volpacchiotto preferito. #paolofox #Chetempochefa https://t.co/S9hyR7xsMk,2020-02-26 18:07:39.750138,Sun Dec 23 22:35:58 +0000 2018
65,1074431856765005828,Luciana_Litizzetto,57,La tenerezza di essere simili. #duebalenghe #ilmitoeilmitile #CheTempoCheFa https://t.co/AHFtTO3VUj,2020-02-26 18:07:39.750194,Sun Dec 16 22:31:31 +0000 2018
66,1069552390360231937,Luciana_Litizzetto,10,"Voglio fare un appello ai facitori di puntale di alberi di Natale: non sta su, è la cosa che diciamo più facilmente noi donne in tanti momenti della nostra vita... #3dicembre #ognicosaèfulminata @Librimondadori https://t.co/1imw1q7vMi",2020-02-26 18:07:39.750316,Mon Dec 03 11:22:15 +0000 2018
67,1068863278904938497,Luciana_Litizzetto,39,Fare l’amore è bellissimo. Non rischiamo. Basta pochissimo. #WorldAIDSDay2018 #1dicembre,2020-02-26 18:07:39.750522,Sat Dec 01 13:43:58 +0000 2018
68,1068528661639254019,Luciana_Litizzetto,8,Com'è difficile raccontare l'amore e la vita di coppia... #Einaudi #glispaiati #libri https://t.co/VNuh1vtHbv,2020-02-26 18:07:39.750605,Fri Nov 30 15:34:19 +0000 2018
69,1068145107810115585,Luciana_Litizzetto,13,A proposito di piccole cose certe.. #pcc #ognicosaèfulminata #libri @Librimondadori https://t.co/MIdMFuekOH,2020-02-26 18:07:40.103919,Thu Nov 29 14:10:13 +0000 2018
70,1067465564061409282,Luciana_Litizzetto,30,"Oggi esce il mio di libro. Sono molto contenta. #ognicosaèfulminata #mondadori @Librimondadori 
Vi aspetto domani al @CircoloLettori https://t.co/XQfayiH3a1",2020-02-26 18:07:40.104059,Tue Nov 27 17:09:57 +0000 2018
71,1067164584023339010,Luciana_Litizzetto,34,"Quando la festa sta per finire, di’ che sono morto. Digli che sono morto, ma che continuino a ballare...#novecento #bernardobertolucci❤️",2020-02-26 18:07:40.104204,Mon Nov 26 21:13:58 +0000 2018
72,1064513239789244417,Luciana_Litizzetto,11,"Ecco le tre letterine dall'Europa alla redazione di @chetempochefa Una l'ha scritta Moscovici, una la Merkel e un'altra Sanchez. #letterina #Europa https://t.co/TyizngY471",2020-02-26 18:07:40.104379,Mon Nov 19 13:38:28 +0000 2018
73,1061952078329864192,Luciana_Litizzetto,17,“Il ritardo Freccia Bianca per Ancona è offerto dai profilattici Durex. “Profilattici Durex e il ritardo non ti fa più paura”. #trenitalia #treni #ritardi https://t.co/sY3fRAMnzO,2020-02-26 18:07:40.104617,Mon Nov 12 12:01:20 +0000 2018
74,1061348686993731584,Luciana_Litizzetto,47,PORTOBELLO PARLA!!! E sbraita da un’ora... praticamente una suocera. @RaiUno #PortobelloRai #AntonellaClerici @antoclerici https://t.co/syAhbhzxXT,2020-02-26 18:07:40.104794,Sat Nov 10 20:03:40 +0000 2018
75,1060487897101549568,Luciana_Litizzetto,10,Un libro sia per bambini che per adulti. “L’importante che pur nel male vada a finire bene”. @libribompiani #libri #daleggere https://t.co/uBXFAQuEBn,2020-02-26 18:07:40.104995,Thu Nov 08 11:03:12 +0000 2018
76,1059417609723133953,Luciana_Litizzetto,9,La novità è che a Parigi hanno inventato gli uritrottoir. Da uri (che intuiamo tutti) e trottoir che vuol dire che quando ti scappa trotti veloce. #Francia #notizie https://t.co/MFaNzzMmPD,2020-02-26 18:07:40.105226,Mon Nov 05 12:10:15 +0000 2018
77,1056880727281819653,Luciana_Litizzetto,17,Ecco la lettera di Moscovici.. #Politica #lettera #CheTempoCheFa https://t.co/gqGAXZU09D,2020-02-26 18:07:40.105673,Mon Oct 29 12:09:35 +0000 2018
78,1054335481591353344,Luciana_Litizzetto,16,"Mica solo la Ferragni, anche noi facciamo marketing. Che ne pensate della Faziomilla e della gazzozzetto? #ferragni #acqua #Marketing https://t.co/8W8ExF2QZu",2020-02-26 18:07:40.105914,Mon Oct 22 11:35:42 +0000 2018
79,1054123809849131008,Luciana_Litizzetto,77,L’acqua della Ferragni...8 euro a bottiglia...Fin un peccato pisciarla...#CheTempoCheFa https://t.co/ku7GkoSjm4,2020-02-26 18:07:40.106131,Sun Oct 21 21:34:35 +0000 2018
80,1054102394617892867,Luciana_Litizzetto,10,Finalmente dei piedi lunghi. #portobello #CheTempoCheFa https://t.co/SG7oLN9PNp,2020-02-26 18:07:40.106304,Sun Oct 21 20:09:29 +0000 2018
81,1052133438122283008,Luciana_Litizzetto,15,"Questo non è solo un libro di ricette. È un libro di bellezza, terapeutico, balsamico. È confortevole perché ti insegna ad assaporare un po’ meglio la vita attraverso il cibo buono... #generidiconforto #libri https://t.co/7Wsr1PMzl8",2020-02-26 18:07:40.106507,Tue Oct 16 09:45:33 +0000 2018
82,1049299514224496640,Luciana_Litizzetto,8,Mi mancano già gli artigiani della qualità. Però anche il capitano mio capitano... lascia fare #8ottobre #lunedì https://t.co/xZ049VNBiW,2020-02-26 18:07:40.106746,Mon Oct 08 14:04:33 +0000 2018
83,1047848509028933632,Luciana_Litizzetto,27,"""Semini tulipani e crescono narcisi"".... Quanto è complicato il rapporto genitori figli! @repubblica #genitori #figli https://t.co/7Clnk6S3pQ",2020-02-26 18:07:40.107054,Thu Oct 04 13:58:47 +0000 2018
84,1046758891839721474,Luciana_Litizzetto,18,Cos'è il DEF? Spieghiamo in parole povere il documento di economia e finanza.. #DEF #Economia #Politica https://t.co/7fiapRAvO4,2020-02-26 18:07:40.107464,Mon Oct 01 13:49:02 +0000 2018
85,1044219683178795008,Luciana_Litizzetto,61,"Ecco una piccola cosa certa, ma questa volta seria. Abbiamo letto questa settimana del dramma della mamma Alice. Vorrei chiedere un paio di favori al Ministro Bonafede... #carceri #bonafede https://t.co/rbT5k4REzC",2020-02-26 18:07:40.107840,Mon Sep 24 13:39:07 +0000 2018
86,1043976125658140673,Luciana_Litizzetto,28,Continuano ad arrivare le foto dei potenziali mariti...farò notte. #chetempochefa #chemaritochefa https://t.co/TVplnNlEVA,2020-02-26 18:07:40.108077,Sun Sep 23 21:31:19 +0000 2018
87,1042049606241140738,Luciana_Litizzetto,196,"Leggere è fichissimo… più leggi e più leggeresti! Leggete perché ogni libro è una fonte inesauribile di cose che si possono imparare.
Scuole muoveteviiii! Forzaaaa!!!!
#ioleggoperché –&gt; https://t.co/kyblujNofP https://t.co/JLYbN73qTr",2020-02-26 18:07:40.108346,Tue Sep 18 13:56:01 +0000 2018
88,1039514103528665092,Luciana_Litizzetto,11,"Non è solo un poliziesco questo romanzo. È tante cose. Fa ridere, ti fa affezionare ad una famiglia sbilenca come lui, mantiene la tensione, racconta una realtà difficile da raccontare. #Einaudi #fatroppofreddopermorire https://t.co/XWMyAKGv1r",2020-02-26 18:07:40.108674,Tue Sep 11 14:00:50 +0000 2018
89,1036928181683593217,Luciana_Litizzetto,7,Cercavo il suo nuovo romanzo ma era esaurito. Allora ho preso questo. E ho fatto benissimooooo!!! #libri #daleggere #Sellerio https://t.co/8S3VZ8eL8n,2020-02-26 18:07:40.108938,Tue Sep 04 10:45:18 +0000 2018
90,1034803873507106819,Luciana_Litizzetto,66,"Con leggerezza bimba...
#conleggerezzabimba #cicapui #Aldoushuxley #lavagna #frasicelebri https://t.co/yMBjSdOr9P https://t.co/NAOF1ps18d",2020-02-26 18:07:40.109220,Wed Aug 29 14:04:03 +0000 2018
91,1024298403063361536,Luciana_Litizzetto,82,Auguri bellezza! E sono 98...sei sempre una super signorina! #FrancaValeri #sanremo https://t.co/Tn1XkTubyX,2020-02-26 18:07:40.109459,Tue Jul 31 14:19:04 +0000 2018
92,1022849447447986176,Luciana_Litizzetto,170,"Leggere è fichissimo... più leggi e più leggeresti!
#ioleggoperché @ioleggoperche https://t.co/kbvYacvgXS",2020-02-26 18:07:40.109600,Fri Jul 27 14:21:26 +0000 2018
93,1022808284435304450,Luciana_Litizzetto,10,"Ecco i libri per l'estate... Balsamici, tosti e belli! #libri #estate2018 https://t.co/cGjm4JZRkO",2020-02-26 18:07:40.109720,Fri Jul 27 11:37:52 +0000 2018
94,1019922944800194560,Luciana_Litizzetto,9,"Il mio raccolto di stamattina, ma la soddisfazione? #ortourbano #green #ESTATE https://t.co/iF53HQhr5D",2020-02-26 18:07:40.109856,Thu Jul 19 12:32:33 +0000 2018
95,1016677365618012162,Luciana_Litizzetto,74,Evviva!!! Tutti usciti!!! Finalmente una buona notizia!!!❤️❤️❤️ #Thailandia,2020-02-26 18:07:40.109949,Tue Jul 10 13:35:47 +0000 2018
96,1016621121037328384,Luciana_Litizzetto,12,"Un personaggio nuovo e fichissimo: Vanina Guarrasi, palermitana, vicequestore della Mobile di Catania. #libri #einaudi #10luglio https://t.co/XIdglB6Hr4",2020-02-26 18:07:40.110059,Tue Jul 10 09:52:17 +0000 2018
